date,district,rainfall_mm,rolling_7d,reservoir_level_pct,capacity_mcft,flood
2023-09-08,Tirupati,16.14,127.96000000000001,100.0,1852,1
2023-09-09,Tirupati,15.6,78.61,100.0,1852,0
2023-09-10,Tirupati,28.7,97.44,100.0,1852,1
2023-09-11,Tirupati,35.87,123.57,100.0,1852,1
2023-09-12,Tirupati,11.61,126.86000000000001,100.0,1852,1
2023-09-13,Tirupati,7.2,118.47,100.0,1852,1
2023-09-14,Tirupati,6.0,121.11999999999999,100.0,1852,1
2023-09-15,Tirupati,4.33,109.30999999999999,100.0,1852,1
2023-09-16,Tirupati,1.19,94.9,100.0,1852,1
2023-09-17,Tirupati,8.38,74.58,100.0,1852,0
2023-09-18,Tirupati,6.3,45.01,100.0,1852,0
2023-09-19,Tirupati,67.87,101.27000000000001,100.0,1852,1
2023-09-20,Tirupati,16.32,110.39000000000001,100.0,1852,1
2023-09-21,Tirupati,8.53,112.92,100.0,1852,1
2023-09-22,Tirupati,17.37,125.96000000000001,100.0,1852,1
2023-09-23,Tirupati,3.0,127.77000000000001,100.0,1852,1
2023-09-24,Tirupati,11.74,131.13000000000002,100.0,1852,1
2023-09-25,Tirupati,19.68,144.51,100.0,1852,1
2023-09-26,Tirupati,13.42,90.06,100.0,1852,1
2023-09-27,Tirupati,10.28,84.02000000000001,100.0,1852,1
2023-09-28,Tirupati,101.82,177.31,100.0,1852,1
2023-09-29,Tirupati,42.46,202.4,100.0,1852,1
2023-09-30,Tirupati,19.53,218.93,100.0,1852,1
2023-10-01,Tirupati,2.53,209.72,99.48,1852,1
2023-10-02,Tirupati,2.91,192.95000000000002,98.87,1852,1
2023-10-03,Tirupati,0.67,180.2,98.69,1852,1
2023-10-04,Tirupati,1.51,171.43,98.18,1852,1
2023-10-05,Tirupati,0.12,69.73,97.61,1852,0
2023-10-06,Tirupati,1.94,29.21,97.37,1852,0
2023-10-07,Tirupati,2.35,12.030000000000001,96.65,1852,0
2023-10-08,Tirupati,0.78,10.280000000000001,96.42,1852,0
2023-10-09,Tirupati,9.98,17.35,96.1,1852,0
2023-10-10,Tirupati,7.21,23.89,95.56,1852,0
2023-10-11,Tirupati,3.84,26.220000000000002,95.02,1852,0
2023-10-12,Tirupati,2.29,28.39,94.43,1852,0
2023-10-13,Tirupati,6.12,32.57,94.25,1852,0
2023-10-14,Tirupati,0.42,30.64,93.55,1852,0
2023-10-15,Tirupati,4.69,34.55,93.08,1852,0
2023-10-16,Tirupati,0.4,24.97,92.65,1852,0
2023-10-17,Tirupati,4.74,22.5,91.86,1852,0
2023-10-18,Tirupati,0.97,19.63,91.25,1852,0
2023-10-19,Tirupati,6.29,23.630000000000003,91.06,1852,0
2023-10-20,Tirupati,8.65,26.16,90.43,1852,0
2023-10-21,Tirupati,0.48,26.220000000000002,90.27,1852,0
2023-10-22,Tirupati,1.86,23.39,90.15,1852,0
2023-10-23,Tirupati,11.89,34.88,89.76,1852,0
2023-10-24,Tirupati,1.98,32.12,88.97,1852,0
2023-10-25,Tirupati,5.98,37.13,88.75,1852,0
2023-10-26,Tirupati,2.67,33.510000000000005,88.18,1852,0
2023-10-27,Tirupati,1.41,26.27,87.95,1852,0
2023-10-28,Tirupati,1.01,26.8,87.35,1852,0
2023-10-29,Tirupati,0.68,25.62,86.89,1852,0
2023-10-30,Tirupati,4.3,18.03,86.32,1852,0
2023-10-31,Tirupati,1.47,17.52,86.08,1852,0
2023-11-01,Tirupati,2.15,13.69,85.45,1852,0
2023-11-02,Tirupati,2.03,13.049999999999999,84.66,1852,0
2023-11-03,Tirupati,2.58,14.219999999999999,84.09,1852,0
2023-11-04,Tirupati,6.02,19.229999999999997,83.65,1852,0
2023-11-05,Tirupati,11.85,30.4,82.9,1852,0
2023-11-06,Tirupati,1.57,27.669999999999998,82.79,1852,0
2023-11-07,Tirupati,5.27,31.47,82.18,1852,0
2023-11-08,Tirupati,4.34,33.66,81.45,1852,0
2023-11-09,Tirupati,2.56,34.19,81.31,1852,0
2023-11-10,Tirupati,9.37,40.98,80.9,1852,0
2023-11-11,Tirupati,0.67,35.63,80.65,1852,0
2023-11-12,Tirupati,0.35,24.13,80.16,1852,0
2023-11-13,Tirupati,5.77,28.33,79.6,1852,0
2023-11-14,Tirupati,1.73,24.79,79.29,1852,0
2023-11-15,Tirupati,5.63,26.08,78.87,1852,0
2023-11-16,Tirupati,6.71,30.23,78.57,1852,0
2023-11-17,Tirupati,0.19,21.049999999999997,78.21,1852,0
2023-11-18,Tirupati,6.45,26.83,78.0,1852,0
2023-11-19,Tirupati,1.78,28.259999999999998,77.28,1852,0
2023-11-20,Tirupati,2.14,24.63,77.18,1852,0
2023-11-21,Tirupati,2.96,25.86,76.46,1852,0
2023-11-22,Tirupati,7.83,28.060000000000002,75.96,1852,0
2023-11-23,Tirupati,0.06,21.41,75.63,1852,0
2023-11-24,Tirupati,1.94,23.160000000000004,75.02,1852,0
2023-11-25,Tirupati,3.49,20.2,74.56,1852,0
2023-11-26,Tirupati,3.85,22.270000000000003,74.11,1852,0
2023-11-27,Tirupati,3.54,23.67,73.94,1852,0
2023-11-28,Tirupati,0.43,21.14,73.56,1852,0
2023-11-29,Tirupati,1.07,14.38,73.3,1852,0
2023-11-30,Tirupati,1.33,15.65,73.18,1852,0
2023-12-01,Tirupati,4.9,18.61,72.83,1852,0
2023-12-02,Tirupati,0.98,16.1,72.67,1852,0
2023-12-03,Tirupati,0.71,12.96,72.39,1852,0
2023-12-04,Tirupati,9.47,18.89,72.23,1852,0
2023-12-05,Tirupati,0.03,18.490000000000002,72.05,1852,0
2023-12-06,Tirupati,18.39,35.81,71.82,1852,0
2023-12-07,Tirupati,3.39,37.870000000000005,71.02,1852,0
2023-12-08,Tirupati,5.29,38.26,70.91,1852,0
2023-12-09,Tirupati,1.05,38.33,70.37,1852,0
2023-12-10,Tirupati,0.04,37.660000000000004,70.17,1852,0
2023-12-11,Tirupati,4.02,32.21,69.42,1852,0
2023-12-12,Tirupati,5.39,37.57,69.26,1852,0
2023-12-13,Tirupati,4.05,23.229999999999997,68.49,1852,0
2023-12-14,Tirupati,0.46,20.299999999999997,67.96,1852,0
2023-12-15,Tirupati,4.2,19.21,67.86,1852,0
2023-12-16,Tirupati,4.4,22.56,67.14,1852,0
2023-12-17,Tirupati,3.22,25.74,66.67,1852,0
2023-12-18,Tirupati,4.36,26.08,66.39,1852,0
2023-12-19,Tirupati,5.61,26.3,65.75,1852,0
2023-12-20,Tirupati,2.85,25.099999999999998,65.0,1852,0
2023-12-21,Tirupati,0.28,24.92,64.56,1852,0
2023-12-22,Tirupati,2.01,22.729999999999997,64.24,1852,0
2023-12-23,Tirupati,0.24,18.57,63.59,1852,0
2023-12-24,Tirupati,1.57,16.919999999999998,63.01,1852,0
2023-12-25,Tirupati,1.57,14.13,62.29,1852,0
2023-12-26,Tirupati,0.2,8.719999999999999,61.7,1852,0
2023-12-27,Tirupati,1.29,7.159999999999999,61.43,1852,0
2023-12-28,Tirupati,0.35,7.2299999999999995,60.68,1852,0
2023-12-29,Tirupati,4.95,10.17,60.51,1852,0
2023-12-30,Tirupati,8.85,18.78,60.22,1852,0
2023-12-31,Tirupati,0.23,17.439999999999998,59.76,1852,0
2023-01-01,Vijayawada,1.41,1.41,55.18,997,0
2023-01-02,Vijayawada,9.03,10.44,54.96,997,0
2023-01-03,Vijayawada,3.95,14.39,54.84,997,0
2023-01-04,Vijayawada,2.74,17.13,54.6,997,0
2023-01-05,Vijayawada,0.51,17.64,54.26,997,0
2023-01-06,Vijayawada,0.51,18.15,53.8,997,0
2023-01-07,Vijayawada,0.18,18.33,53.27,997,0
2023-01-08,Vijayawada,6.03,22.95,52.53,997,0
2023-01-09,Vijayawada,2.76,16.68,52.08,997,0
2023-01-10,Vijayawada,3.69,16.42,51.63,997,0
2023-01-11,Vijayawada,0.06,13.739999999999998,51.49,997,0
2023-01-12,Vijayawada,10.51,23.74,51.37,997,0
2023-01-13,Vijayawada,5.36,28.59,50.88,997,0
2023-01-14,Vijayawada,0.72,29.130000000000003,50.47,997,0
2023-01-15,Vijayawada,0.6,23.7,49.79,997,0
2023-01-16,Vijayawada,0.61,21.549999999999997,49.57,997,0
2023-01-17,Vijayawada,1.09,18.95,49.46,997,0
2023-01-18,Vijayawada,2.23,21.119999999999997,49.04,997,0
2023-01-19,Vijayawada,1.7,12.31,48.78,997,0
2023-01-20,Vijayawada,1.03,7.98,48.64,997,0
2023-01-21,Vijayawada,2.84,10.1,48.03,997,0
2023-01-22,Vijayawada,0.45,9.950000000000001,47.86,997,0
2023-01-23,Vijayawada,1.04,10.379999999999999,47.33,997,0
2023-01-24,Vijayawada,1.37,10.66,47.03,997,0
2023-01-25,Vijayawada,1.83,10.26,46.81,997,0
2023-01-26,Vijayawada,4.61,13.17,46.45,997,0
2023-01-27,Vijayawada,0.67,12.81,45.79,997,0
2023-01-28,Vijayawada,2.17,12.14,45.41,997,0
2023-01-29,Vijayawada,2.69,14.379999999999999,44.79,997,0
2023-01-30,Vijayawada,0.14,13.48,44.6,997,0
2023-01-31,Vijayawada,2.81,14.92,43.96,997,0
2023-02-01,Vijayawada,0.56,13.649999999999999,43.69,997,0
2023-02-02,Vijayawada,0.2,9.24,43.12,997,0
2023-02-03,Vijayawada,8.92,17.490000000000002,42.62,997,0
2023-02-04,Vijayawada,10.11,25.43,41.87,997,0
2023-02-05,Vijayawada,4.96,27.7,41.5,997,0
2023-02-06,Vijayawada,1.09,28.650000000000002,41.35,997,0
2023-02-07,Vijayawada,0.31,26.15,41.24,997,0
2023-02-08,Vijayawada,3.46,29.05,40.56,997,0
2023-02-09,Vijayawada,1.74,30.59,40.09,997,0
2023-02-10,Vijayawada,0.39,22.06,39.45,997,0
2023-02-11,Vijayawada,2.05,14.0,39.19,997,0
2023-02-12,Vijayawada,0.1,9.139999999999999,38.84,997,0
2023-02-13,Vijayawada,7.2,15.25,38.72,997,0
2023-02-14,Vijayawada,0.9,15.84,37.95,997,0
2023-02-15,Vijayawada,3.26,15.639999999999999,37.38,997,0
2023-02-16,Vijayawada,1.12,15.02,36.63,997,0
2023-02-17,Vijayawada,2.2,16.830000000000002,36.34,997,0
2023-02-18,Vijayawada,2.37,17.15,35.82,997,0
2023-02-19,Vijayawada,0.61,17.660000000000004,35.24,997,0
2023-02-20,Vijayawada,10.48,20.939999999999998,34.92,997,0
2023-02-21,Vijayawada,4.48,24.520000000000003,34.23,997,0
2023-02-22,Vijayawada,8.42,29.68,33.46,997,0
2023-02-23,Vijayawada,6.76,35.32,32.74,997,0
2023-02-24,Vijayawada,2.73,35.85,32.13,997,0
2023-02-25,Vijayawada,7.65,41.13,31.83,997,0
2023-02-26,Vijayawada,0.28,40.800000000000004,31.53,997,0
2023-02-27,Vijayawada,0.65,30.97,30.76,997,0
2023-02-28,Vijayawada,0.14,26.630000000000003,30.65,997,0
2023-03-01,Vijayawada,1.18,19.39,30.05,997,0
2023-03-02,Vijayawada,1.48,14.110000000000001,29.46,997,0
2023-03-03,Vijayawada,0.95,12.33,28.92,997,0
2023-03-04,Vijayawada,5.29,9.969999999999999,28.13,997,0
2023-03-05,Vijayawada,1.32,11.01,27.81,997,0
2023-03-06,Vijayawada,0.99,11.35,27.47,997,0
2023-03-07,Vijayawada,2.35,13.559999999999999,27.32,997,0
2023-03-08,Vijayawada,0.46,12.84,26.91,997,0
2023-03-09,Vijayawada,4.86,16.22,26.62,997,0
2023-03-10,Vijayawada,0.23,15.5,26.28,997,0
2023-03-11,Vijayawada,13.0,23.21,25.6,997,0
2023-03-12,Vijayawada,4.44,26.330000000000002,24.84,997,0
2023-03-13,Vijayawada,0.66,26.0,24.61,997,0
2023-03-14,Vijayawada,0.02,23.67,24.25,997,0
2023-03-15,Vijayawada,5.07,28.28,23.5,997,0
2023-03-16,Vijayawada,3.68,27.1,23.36,997,0
2023-03-17,Vijayawada,3.92,30.79,23.2,997,0
2023-03-18,Vijayawada,4.43,22.22,22.98,997,0
2023-03-19,Vijayawada,0.23,18.009999999999998,22.47,997,0
2023-03-20,Vijayawada,1.33,18.68,22.26,997,0
2023-03-21,Vijayawada,0.37,19.03,21.48,997,0
2023-03-22,Vijayawada,5.97,19.93,21.07,997,0
2023-03-23,Vijayawada,2.93,19.18,20.62,997,0
2023-03-24,Vijayawada,1.21,16.47,20.35,997,0
2023-03-25,Vijayawada,0.2,12.24,19.92,997,0
2023-03-26,Vijayawada,1.12,13.129999999999999,19.35,997,0
2023-03-27,Vijayawada,1.18,12.979999999999999,18.73,997,0
2023-03-28,Vijayawada,3.92,16.53,18.1,997,0
2023-03-29,Vijayawada,3.04,13.600000000000001,17.59,997,0
2023-03-30,Vijayawada,6.55,17.22,16.86,997,0
2023-03-31,Vijayawada,1.92,17.93,16.19,997,0
2023-04-01,Vijayawada,0.38,18.11,15.56,997,0
2023-04-02,Vijayawada,3.75,20.74,15.42,997,0
2023-04-03,Vijayawada,4.29,23.849999999999998,15.32,997,0
2023-04-04,Vijayawada,2.47,22.4,15.07,997,0
2023-04-05,Vijayawada,4.42,23.78,14.5,997,0
2023-04-06,Vijayawada,2.04,19.27,14.11,997,0
2023-04-07,Vijayawada,2.22,19.570000000000004,13.73,997,0
2023-04-08,Vijayawada,1.67,20.86,13.01,997,0
2023-04-09,Vijayawada,0.08,17.19,12.29,997,0
2023-04-10,Vijayawada,0.34,13.24,11.55,997,0
2023-04-11,Vijayawada,0.1,10.870000000000001,11.23,997,0
2023-04-12,Vijayawada,3.04,9.49,10.65,997,0
2023-04-13,Vijayawada,1.13,8.58,10.36,997,0
2023-04-14,Vijayawada,2.13,8.489999999999998,10.12,997,0
2023-04-15,Vijayawada,7.14,13.959999999999999,10.0,997,0
2023-04-16,Vijayawada,0.86,14.739999999999998,10.0,997,0
2023-04-17,Vijayawada,1.58,15.979999999999999,10.0,997,0
2023-04-18,Vijayawada,4.23,20.11,10.0,997,0
2023-04-19,Vijayawada,0.78,17.85,10.0,997,0
2023-04-20,Vijayawada,0.24,16.959999999999997,10.0,997,0
2023-04-21,Vijayawada,1.03,15.86,10.0,997,0
2023-04-22,Vijayawada,0.53,9.25,10.0,997,0
2023-04-23,Vijayawada,7.96,16.35,10.0,997,0
2023-04-24,Vijayawada,4.95,19.72,10.0,997,0
2023-04-25,Vijayawada,3.01,18.5,10.0,997,0
2023-04-26,Vijayawada,6.15,23.869999999999997,10.0,997,0
2023-04-27,Vijayawada,4.88,28.51,10.0,997,0
2023-04-28,Vijayawada,0.62,28.099999999999998,10.0,997,0
2023-04-29,Vijayawada,6.69,34.260000000000005,10.0,997,0
2023-04-30,Vijayawada,2.33,28.630000000000003,10.0,997,0
2023-05-01,Vijayawada,4.94,28.619999999999997,10.0,997,0
2023-05-02,Vijayawada,6.79,32.4,10.0,997,0
2023-05-03,Vijayawada,1.15,27.400000000000002,10.0,997,0
2023-05-04,Vijayawada,0.35,22.87,10.0,997,0
2023-05-05,Vijayawada,0.78,23.03,10.0,997,0
2023-05-06,Vijayawada,1.67,18.01,10.0,997,0
2023-05-07,Vijayawada,5.11,20.79,10.0,997,0
2023-05-08,Vijayawada,5.91,21.759999999999998,10.0,997,0
2023-05-09,Vijayawada,0.02,14.99,10.0,997,0
2023-05-10,Vijayawada,2.14,15.98,10.0,997,0
2023-05-11,Vijayawada,1.62,17.25,10.0,997,0
2023-05-12,Vijayawada,0.75,17.22,10.0,997,0
2023-05-13,Vijayawada,0.38,15.93,10.0,997,0
2023-05-14,Vijayawada,1.24,12.06,10.0,997,0
2023-05-15,Vijayawada,8.59,14.74,10.0,997,0
2023-05-16,Vijayawada,1.17,15.89,10.0,997,0
2023-05-17,Vijayawada,2.19,15.94,10.0,997,0
2023-05-18,Vijayawada,3.64,17.96,10.0,997,0
2023-05-19,Vijayawada,1.36,18.57,10.0,997,0
2023-05-20,Vijayawada,10.7,28.889999999999997,10.0,997,0
2023-05-21,Vijayawada,9.85,37.5,10.0,997,0
2023-05-22,Vijayawada,0.87,29.779999999999998,10.0,997,0
2023-05-23,Vijayawada,2.06,30.67,10.0,997,0
2023-05-24,Vijayawada,1.07,29.55,10.0,997,0
2023-05-25,Vijayawada,1.01,26.919999999999998,10.0,997,0
2023-05-26,Vijayawada,0.11,25.669999999999998,10.0,997,0
2023-05-27,Vijayawada,2.82,17.79,10.0,997,0
2023-05-28,Vijayawada,2.1,10.04,10.0,997,0
2023-05-29,Vijayawada,0.16,9.33,10.0,997,0
2023-05-30,Vijayawada,0.98,8.25,10.0,997,0
2023-05-31,Vijayawada,7.17,14.35,10.0,997,0
2023-06-01,Vijayawada,5.48,18.82,12.47,997,0
2023-06-02,Vijayawada,3.13,21.84,13.49,997,0
2023-06-03,Vijayawada,13.45,32.47,15.93,997,0
2023-06-04,Vijayawada,84.88,115.25,17.29,997,0
2023-06-05,Vijayawada,5.54,120.63000000000001,18.48,997,0
2023-06-06,Vijayawada,22.3,141.95,19.08,997,0
2023-06-07,Vijayawada,28.68,163.46,19.69,997,0
2023-06-08,Vijayawada,5.43,163.41,21.57,997,0
2023-06-09,Vijayawada,26.05,186.32999999999998,22.99,997,0
2023-06-10,Vijayawada,9.17,182.05,23.94,997,0
2023-06-11,Vijayawada,20.01,117.18,25.67,997,0
2023-06-12,Vijayawada,20.08,131.72,26.68,997,0
2023-06-13,Vijayawada,15.35,124.77000000000001,28.33,997,0
2023-06-14,Vijayawada,1.89,97.98000000000002,29.55,997,0
2023-06-15,Vijayawada,36.07,128.62,31.7,997,0
2023-06-16,Vijayawada,7.74,110.31000000000002,33.84,997,0
2023-06-17,Vijayawada,4.13,105.27000000000001,35.29,997,0
2023-06-18,Vijayawada,0.83,86.09000000000002,36.49,997,0
2023-06-19,Vijayawada,17.88,83.89000000000001,37.72,997,0
2023-06-20,Vijayawada,22.64,91.18,39.83,997,0
2023-06-21,Vijayawada,0.33,89.62000000000002,40.99,997,0
2023-06-22,Vijayawada,14.35,67.9,41.91,997,0
2023-06-23,Vijayawada,5.14,65.30000000000001,42.58,997,0
2023-06-24,Vijayawada,20.72,81.89000000000001,44.01,997,0
2023-06-25,Vijayawada,3.83,84.89000000000001,45.47,997,0
2023-06-26,Vijayawada,23.48,90.49000000000002,47.65,997,0
2023-06-27,Vijayawada,9.78,77.63000000000002,48.6,997,0
2023-06-28,Vijayawada,55.21,132.51000000000002,49.86,997,0
2023-06-29,Vijayawada,2.96,121.12000000000002,51.98,997,0
2023-06-30,Vijayawada,8.34,124.32000000000002,54.12,997,0
2023-07-01,Vijayawada,2.41,106.01000000000002,55.39,997,0
2023-07-02,Vijayawada,51.72,153.90000000000003,56.81,997,0
2023-07-03,Vijayawada,41.97,172.39,57.92,997,0
2023-07-04,Vijayawada,5.97,168.58000000000004,60.28,997,0
2023-07-05,Vijayawada,21.58,134.95000000000002,61.02,997,0
2023-07-06,Vijayawada,33.99,165.98000000000002,63.39,997,0
2023-07-07,Vijayawada,16.2,173.84,65.25,997,0
2023-07-08,Vijayawada,15.09,186.52,66.82,997,0
2023-07-09,Vijayawada,5.54,140.34,67.38,997,0
2023-07-10,Vijayawada,1.95,100.32000000000001,68.83,997,0
2023-07-11,Vijayawada,45.5,139.85000000000002,70.15,997,0
2023-07-12,Vijayawada,46.14,164.41000000000003,70.97,997,0
2023-07-13,Vijayawada,20.05,150.47,72.79,997,0
2023-07-14,Vijayawada,8.28,142.55,75.23,997,0
2023-07-15,Vijayawada,8.59,136.05,76.85,997,0
2023-07-16,Vijayawada,25.89,156.40000000000003,78.78,997,0
2023-07-17,Vijayawada,45.48,199.93,79.42,997,0
2023-07-18,Vijayawada,43.62,198.05,80.75,997,0
2023-07-19,Vijayawada,30.27,182.18,81.49,997,0
2023-07-20,Vijayawada,20.55,182.68,83.21,997,0
2023-07-21,Vijayawada,1.76,176.16,85.59,997,1
2023-07-22,Vijayawada,3.53,171.1,87.41,997,1
2023-07-23,Vijayawada,45.76,190.97000000000003,88.07,997,1
2023-07-24,Vijayawada,18.65,164.14,89.28,997,1
2023-07-25,Vijayawada,0.18,120.70000000000002,90.88,997,1
2023-07-26,Vijayawada,2.14,92.57000000000001,92.18,997,1
2023-07-27,Vijayawada,21.78,93.80000000000001,94.35,997,1
2023-07-28,Vijayawada,0.1,92.14,96.48,997,1
2023-07-29,Vijayawada,3.51,92.12,98.2,997,1
2023-07-30,Vijayawada,15.91,62.27000000000001,99.45,997,0
2023-07-31,Vijayawada,23.55,67.17000000000002,100.0,997,0
2023-08-01,Vijayawada,21.11,88.10000000000001,100.0,997,1
2023-08-02,Vijayawada,5.08,91.04,100.0,997,1
2023-08-03,Vijayawada,24.91,94.17000000000002,100.0,997,1
2023-08-04,Vijayawada,5.42,99.49000000000001,100.0,997,1
2023-08-05,Vijayawada,7.87,103.85000000000001,100.0,997,1
2023-08-06,Vijayawada,27.45,115.39000000000001,100.0,997,1
2023-08-07,Vijayawada,20.98,112.82000000000002,100.0,997,1
2023-08-08,Vijayawada,37.84,129.55,100.0,997,1
2023-08-09,Vijayawada,21.44,145.91000000000003,100.0,997,1
2023-08-10,Vijayawada,16.8,137.8,100.0,997,1
2023-08-11,Vijayawada,1.97,134.35000000000002,100.0,997,1
2023-08-12,Vijayawada,9.17,135.65000000000003,100.0,997,1
2023-08-13,Vijayawada,6.16,114.36000000000001,100.0,997,1
2023-08-14,Vijayawada,5.59,98.97000000000003,100.0,997,1
2023-08-15,Vijayawada,72.25,133.38000000000002,100.0,997,1
2023-08-16,Vijayawada,9.99,121.93000000000002,100.0,997,1
2023-08-17,Vijayawada,44.52,149.65000000000003,100.0,997,1
2023-08-18,Vijayawada,19.95,167.63000000000002,100.0,997,1
2023-08-19,Vijayawada,31.68,190.14000000000001,100.0,997,1
2023-08-20,Vijayawada,13.97,197.95000000000002,100.0,997,1
2023-08-21,Vijayawada,17.2,209.56,100.0,997,1
2023-08-22,Vijayawada,13.57,150.88000000000002,100.0,997,1
2023-08-23,Vijayawada,4.34,145.23000000000002,100.0,997,1
2023-08-24,Vijayawada,25.64,126.35000000000001,100.0,997,1
2023-08-25,Vijayawada,6.59,112.99000000000001,100.0,997,1
2023-08-26,Vijayawada,0.49,81.80000000000001,100.0,997,1
2023-08-27,Vijayawada,20.74,88.57000000000002,100.0,997,1
2023-08-28,Vijayawada,3.9,75.27000000000001,100.0,997,0
2023-08-29,Vijayawada,56.42,118.12,100.0,997,1
2023-08-30,Vijayawada,61.55,175.33,100.0,997,1
2023-08-31,Vijayawada,49.27,198.96000000000004,100.0,997,1
2023-09-01,Vijayawada,9.25,201.62,100.0,997,1
2023-09-02,Vijayawada,0.31,201.44,100.0,997,1
2023-09-03,Vijayawada,52.71,233.41,100.0,997,1
2023-09-04,Vijayawada,11.18,240.69000000000003,100.0,997,1
2023-09-05,Vijayawada,68.02,252.29000000000002,100.0,997,1
2023-09-06,Vijayawada,66.27,257.01,100.0,997,1
2023-09-07,Vijayawada,38.35,246.09,100.0,997,1
2023-09-08,Vijayawada,6.98,243.82000000000002,100.0,997,1
2023-09-09,Vijayawada,9.73,253.24,100.0,997,1
2023-09-10,Vijayawada,38.09,238.62,100.0,997,1
2023-09-11,Vijayawada,7.62,235.06,100.0,997,1
2023-09-12,Vijayawada,3.71,170.75000000000003,100.0,997,1
2023-09-13,Vijayawada,16.27,120.75000000000003,100.0,997,1
2023-09-14,Vijayawada,55.03,137.43000000000004,100.0,997,1
2023-09-15,Vijayawada,23.82,154.27,100.0,997,1
2023-09-16,Vijayawada,16.88,161.42000000000002,100.0,997,1
2023-09-17,Vijayawada,2.04,125.37000000000002,100.0,997,1
2023-09-18,Vijayawada,19.09,136.84,100.0,997,1
2023-09-19,Vijayawada,92.21,225.34,100.0,997,1
2023-09-20,Vijayawada,3.02,212.09000000000003,100.0,997,1
2023-09-21,Vijayawada,14.61,171.67000000000002,100.0,997,1
2023-09-22,Vijayawada,41.97,189.82000000000002,100.0,997,1
2023-09-23,Vijayawada,27.0,199.94,100.0,997,1
2023-09-24,Vijayawada,23.88,221.78,100.0,997,1
2023-09-25,Vijayawada,24.25,226.94,100.0,997,1
2023-09-26,Vijayawada,8.91,143.64000000000001,100.0,997,1
2023-09-27,Vijayawada,6.95,147.57000000000002,100.0,997,1
2023-09-28,Vijayawada,33.15,166.11,100.0,997,1
2023-09-29,Vijayawada,33.23,157.37000000000003,100.0,997,1
2023-09-30,Vijayawada,40.36,170.73000000000002,100.0,997,1
2023-10-01,Vijayawada,7.33,154.18000000000004,99.88,997,1
2023-10-02,Vijayawada,2.15,132.08000000000004,99.36,997,1
2023-10-03,Vijayawada,2.09,125.26000000000003,98.8,997,1
2023-10-04,Vijayawada,4.8,123.11000000000003,98.22,997,1
2023-10-05,Vijayawada,3.15,93.11000000000003,98.03,997,1
2023-10-06,Vijayawada,3.63,63.510000000000026,97.27,997,0
2023-10-07,Vijayawada,4.77,27.920000000000027,97.05,997,0
2023-10-08,Vijayawada,6.62,27.210000000000026,96.51,997,0
2023-10-09,Vijayawada,1.24,26.300000000000026,96.26,997,0
2023-10-10,Vijayawada,1.41,25.620000000000026,95.94,997,0
2023-10-11,Vijayawada,0.3,21.12000000000003,95.46,997,0
2023-10-12,Vijayawada,2.59,20.560000000000027,95.07,997,0
2023-10-13,Vijayawada,0.11,17.040000000000028,94.85,997,0
2023-10-14,Vijayawada,1.88,14.150000000000029,94.63,997,0
2023-10-15,Vijayawada,2.35,9.880000000000027,94.24,997,0
2023-10-16,Vijayawada,1.01,9.650000000000029,93.61,997,0
2023-10-17,Vijayawada,2.68,10.920000000000028,92.88,997,0
2023-10-18,Vijayawada,0.09,10.71000000000003,92.72,997,0
2023-10-19,Vijayawada,0.11,8.230000000000029,92.35,997,0
2023-10-20,Vijayawada,5.19,13.310000000000029,92.18,997,0
2023-10-21,Vijayawada,1.34,12.77000000000003,92.07,997,0
2023-10-22,Vijayawada,0.41,10.83000000000003,91.5,997,0
2023-10-23,Vijayawada,2.22,12.04000000000003,90.98,997,0
2023-10-24,Vijayawada,4.41,13.77000000000003,90.77,997,0
2023-10-25,Vijayawada,0.73,14.41000000000003,90.5,997,0
2023-10-26,Vijayawada,2.93,17.230000000000032,90.39,997,0
2023-10-27,Vijayawada,0.27,12.310000000000029,89.7,997,0
2023-10-28,Vijayawada,0.16,11.13000000000003,88.92,997,0
2023-10-29,Vijayawada,2.27,12.99000000000003,88.73,997,0
2023-10-30,Vijayawada,2.33,13.10000000000003,88.46,997,0
2023-10-31,Vijayawada,3.04,11.730000000000029,87.76,997,0
2023-11-01,Vijayawada,3.88,14.880000000000027,87.01,997,0
2023-11-02,Vijayawada,11.17,23.12000000000003,86.61,997,0
2023-11-03,Vijayawada,2.18,25.03000000000003,86.48,997,0
2023-11-04,Vijayawada,1.17,26.04000000000003,86.35,997,0
2023-11-05,Vijayawada,4.76,28.53000000000003,85.85,997,0
2023-11-06,Vijayawada,0.95,27.150000000000027,85.47,997,0
2023-11-07,Vijayawada,1.73,25.84000000000003,85.35,997,0
2023-11-08,Vijayawada,0.25,22.21000000000003,84.85,997,0
2023-11-09,Vijayawada,0.08,11.120000000000028,84.74,997,0
2023-11-10,Vijayawada,9.86,18.800000000000026,84.09,997,0
2023-11-11,Vijayawada,5.42,23.050000000000026,83.77,997,0
2023-11-12,Vijayawada,3.57,21.860000000000028,83.64,997,0
2023-11-13,Vijayawada,1.58,22.490000000000027,83.13,997,0
2023-11-14,Vijayawada,0.57,21.330000000000027,82.75,997,0
2023-11-15,Vijayawada,0.51,21.59000000000003,81.97,997,0
2023-11-16,Vijayawada,0.86,22.370000000000026,81.49,997,0
2023-11-17,Vijayawada,2.39,14.900000000000029,81.2,997,0
2023-11-18,Vijayawada,3.76,13.240000000000029,80.6,997,0
