date,district,reservoir_level_pct,capacity_mcft
2023-08-17,Rajahmundry,100.0,4186
2023-08-18,Rajahmundry,100.0,4186
2023-08-19,Rajahmundry,100.0,4186
2023-08-20,Rajahmundry,100.0,4186
2023-08-21,Rajahmundry,100.0,4186
2023-08-22,Rajahmundry,100.0,4186
2023-08-23,Rajahmundry,100.0,4186
2023-08-24,Rajahmundry,100.0,4186
2023-08-25,Rajahmundry,100.0,4186
2023-08-26,Rajahmundry,100.0,4186
2023-08-27,Rajahmundry,100.0,4186
2023-08-28,Rajahmundry,100.0,4186
2023-08-29,Rajahmundry,100.0,4186
2023-08-30,Rajahmundry,100.0,4186
2023-08-31,Rajahmundry,100.0,4186
2023-09-01,Rajahmundry,100.0,4186
2023-09-02,Rajahmundry,100.0,4186
2023-09-03,Rajahmundry,100.0,4186
2023-09-04,Rajahmundry,100.0,4186
2023-09-05,Rajahmundry,100.0,4186
2023-09-06,Rajahmundry,100.0,4186
2023-09-07,Rajahmundry,100.0,4186
2023-09-08,Rajahmundry,100.0,4186
2023-09-09,Rajahmundry,100.0,4186
2023-09-10,Rajahmundry,100.0,4186
2023-09-11,Rajahmundry,100.0,4186
2023-09-12,Rajahmundry,100.0,4186
2023-09-13,Rajahmundry,100.0,4186
2023-09-14,Rajahmundry,100.0,4186
2023-09-15,Rajahmundry,100.0,4186
2023-09-16,Rajahmundry,100.0,4186
2023-09-17,Rajahmundry,100.0,4186
2023-09-18,Rajahmundry,100.0,4186
2023-09-19,Rajahmundry,100.0,4186
2023-09-20,Rajahmundry,100.0,4186
2023-09-21,Rajahmundry,100.0,4186
2023-09-22,Rajahmundry,100.0,4186
2023-09-23,Rajahmundry,100.0,4186
2023-09-24,Rajahmundry,100.0,4186
2023-09-25,Rajahmundry,100.0,4186
2023-09-26,Rajahmundry,100.0,4186
2023-09-27,Rajahmundry,100.0,4186
2023-09-28,Rajahmundry,100.0,4186
2023-09-29,Rajahmundry,100.0,4186
2023-09-30,Rajahmundry,100.0,4186
2023-10-01,Rajahmundry,99.68,4186
2023-10-02,Rajahmundry,99.05,4186
2023-10-03,Rajahmundry,98.29,4186
2023-10-04,Rajahmundry,97.54,4186
2023-10-05,Rajahmundry,97.31,4186
2023-10-06,Rajahmundry,96.6,4186
2023-10-07,Rajahmundry,95.98,4186
2023-10-08,Rajahmundry,95.71,4186
2023-10-09,Rajahmundry,95.56,4186
2023-10-10,Rajahmundry,95.27,4186
2023-10-11,Rajahmundry,94.53,4186
2023-10-12,Rajahmundry,93.99,4186
2023-10-13,Rajahmundry,93.39,4186
2023-10-14,Rajahmundry,93.11,4186
2023-10-15,Rajahmundry,92.5,4186
2023-10-16,Rajahmundry,92.38,4186
2023-10-17,Rajahmundry,92.02,4186
2023-10-18,Rajahmundry,91.48,4186
2023-10-19,Rajahmundry,91.28,4186
2023-10-20,Rajahmundry,90.6,4186
2023-10-21,Rajahmundry,90.34,4186
2023-10-22,Rajahmundry,89.78,4186
2023-10-23,Rajahmundry,89.4,4186
2023-10-24,Rajahmundry,88.88,4186
2023-10-25,Rajahmundry,88.71,4186
2023-10-26,Rajahmundry,88.59,4186
2023-10-27,Rajahmundry,87.86,4186
2023-10-28,Rajahmundry,87.57,4186
2023-10-29,Rajahmundry,86.9,4186
2023-10-30,Rajahmundry,86.1,4186
2023-10-31,Rajahmundry,85.85,4186
2023-11-01,Rajahmundry,85.56,4186
2023-11-02,Rajahmundry,85.0,4186
2023-11-03,Rajahmundry,84.22,4186
2023-11-04,Rajahmundry,83.48,4186
2023-11-05,Rajahmundry,83.03,4186
2023-11-06,Rajahmundry,82.37,4186
2023-11-07,Rajahmundry,82.18,4186
2023-11-08,Rajahmundry,81.39,4186
2023-11-09,Rajahmundry,80.62,4186
2023-11-10,Rajahmundry,80.4,4186
2023-11-11,Rajahmundry,80.09,4186
2023-11-12,Rajahmundry,79.92,4186
2023-11-13,Rajahmundry,79.63,4186
2023-11-14,Rajahmundry,78.96,4186
2023-11-15,Rajahmundry,78.6,4186
2023-11-16,Rajahmundry,78.44,4186
2023-11-17,Rajahmundry,78.1,4186
2023-11-18,Rajahmundry,77.31,4186
2023-11-19,Rajahmundry,76.77,4186
2023-11-20,Rajahmundry,76.38,4186
2023-11-21,Rajahmundry,76.16,4186
2023-11-22,Rajahmundry,75.37,4186
2023-11-23,Rajahmundry,74.7,4186
2023-11-24,Rajahmundry,74.4,4186
2023-11-25,Rajahmundry,74.25,4186
2023-11-26,Rajahmundry,74.11,4186
2023-11-27,Rajahmundry,73.93,4186
2023-11-28,Rajahmundry,73.42,4186
2023-11-29,Rajahmundry,72.67,4186
2023-11-30,Rajahmundry,72.22,4186
2023-12-01,Rajahmundry,71.53,4186
2023-12-02,Rajahmundry,71.12,4186
2023-12-03,Rajahmundry,70.52,4186
2023-12-04,Rajahmundry,69.91,4186
2023-12-05,Rajahmundry,69.69,4186
2023-12-06,Rajahmundry,69.34,4186
2023-12-07,Rajahmundry,68.79,4186
2023-12-08,Rajahmundry,68.64,4186
2023-12-09,Rajahmundry,68.29,4186
2023-12-10,Rajahmundry,67.81,4186
2023-12-11,Rajahmundry,67.02,4186
2023-12-12,Rajahmundry,66.58,4186
2023-12-13,Rajahmundry,65.91,4186
2023-12-14,Rajahmundry,65.51,4186
2023-12-15,Rajahmundry,64.85,4186
2023-12-16,Rajahmundry,64.34,4186
2023-12-17,Rajahmundry,63.61,4186
2023-12-18,Rajahmundry,63.23,4186
2023-12-19,Rajahmundry,62.7,4186
2023-12-20,Rajahmundry,62.16,4186
2023-12-21,Rajahmundry,61.77,4186
2023-12-22,Rajahmundry,61.57,4186
2023-12-23,Rajahmundry,61.4,4186
2023-12-24,Rajahmundry,61.29,4186
2023-12-25,Rajahmundry,60.58,4186
2023-12-26,Rajahmundry,60.32,4186
2023-12-27,Rajahmundry,60.07,4186
2023-12-28,Rajahmundry,59.45,4186
2023-12-29,Rajahmundry,59.13,4186
2023-12-30,Rajahmundry,58.67,4186
2023-12-31,Rajahmundry,58.46,4186
2023-01-01,Tirupati,41.9,1852
2023-01-02,Tirupati,41.34,1852
2023-01-03,Tirupati,40.99,1852
2023-01-04,Tirupati,40.88,1852
2023-01-05,Tirupati,40.3,1852
2023-01-06,Tirupati,39.54,1852
2023-01-07,Tirupati,38.99,1852
2023-01-08,Tirupati,38.59,1852
2023-01-09,Tirupati,38.12,1852
2023-01-10,Tirupati,37.88,1852
2023-01-11,Tirupati,37.26,1852
2023-01-12,Tirupati,36.63,1852
2023-01-13,Tirupati,36.43,1852
2023-01-14,Tirupati,35.72,1852
2023-01-15,Tirupati,35.43,1852
2023-01-16,Tirupati,34.64,1852
2023-01-17,Tirupati,34.27,1852
2023-01-18,Tirupati,34.05,1852
2023-01-19,Tirupati,33.7,1852
2023-01-20,Tirupati,33.3,1852
2023-01-21,Tirupati,33.15,1852
2023-01-22,Tirupati,32.64,1852
2023-01-23,Tirupati,32.12,1852
2023-01-24,Tirupati,31.51,1852
2023-01-25,Tirupati,31.39,1852
2023-01-26,Tirupati,30.91,1852
2023-01-27,Tirupati,30.77,1852
2023-01-28,Tirupati,30.18,1852
2023-01-29,Tirupati,30.04,1852
2023-01-30,Tirupati,29.3,1852
2023-01-31,Tirupati,28.71,1852
2023-02-01,Tirupati,28.26,1852
2023-02-02,Tirupati,27.85,1852
2023-02-03,Tirupati,27.65,1852
2023-02-04,Tirupati,27.35,1852
2023-02-05,Tirupati,26.64,1852
2023-02-06,Tirupati,25.91,1852
2023-02-07,Tirupati,25.81,1852
2023-02-08,Tirupati,25.29,1852
2023-02-09,Tirupati,24.69,1852
2023-02-10,Tirupati,24.16,1852
2023-02-11,Tirupati,24.0,1852
2023-02-12,Tirupati,23.75,1852
2023-02-13,Tirupati,23.47,1852
2023-02-14,Tirupati,22.79,1852
2023-02-15,Tirupati,22.37,1852
2023-02-16,Tirupati,21.92,1852
2023-02-17,Tirupati,21.17,1852
2023-02-18,Tirupati,20.62,1852
2023-02-19,Tirupati,19.9,1852
2023-02-20,Tirupati,19.48,1852
2023-02-21,Tirupati,19.27,1852
2023-02-22,Tirupati,18.52,1852
2023-02-23,Tirupati,18.1,1852
2023-02-24,Tirupati,17.87,1852
2023-02-25,Tirupati,17.56,1852
2023-02-26,Tirupati,17.42,1852
2023-02-27,Tirupati,17.0,1852
2023-02-28,Tirupati,16.3,1852
2023-03-01,Tirupati,15.55,1852
2023-03-02,Tirupati,14.79,1852
2023-03-03,Tirupati,14.61,1852
2023-03-04,Tirupati,14.24,1852
2023-03-05,Tirupati,14.12,1852
2023-03-06,Tirupati,13.42,1852
2023-03-07,Tirupati,13.07,1852
2023-03-08,Tirupati,12.53,1852
2023-03-09,Tirupati,11.93,1852
2023-03-10,Tirupati,11.53,1852
2023-03-11,Tirupati,11.21,1852
2023-03-12,Tirupati,10.44,1852
2023-03-13,Tirupati,10.0,1852
2023-03-14,Tirupati,10.0,1852
2023-03-15,Tirupati,10.0,1852
2023-03-16,Tirupati,10.0,1852
2023-03-17,Tirupati,10.0,1852
2023-03-18,Tirupati,10.0,1852
2023-03-19,Tirupati,10.0,1852
2023-03-20,Tirupati,10.0,1852
2023-03-21,Tirupati,10.0,1852
2023-03-22,Tirupati,10.0,1852
2023-03-23,Tirupati,10.0,1852
2023-03-24,Tirupati,10.0,1852
2023-03-25,Tirupati,10.0,1852
2023-03-26,Tirupati,10.0,1852
2023-03-27,Tirupati,10.0,1852
2023-03-28,Tirupati,10.0,1852
2023-03-29,Tirupati,10.0,1852
2023-03-30,Tirupati,10.0,1852
2023-03-31,Tirupati,10.0,1852
2023-04-01,Tirupati,10.0,1852
2023-04-02,Tirupati,10.0,1852
2023-04-03,Tirupati,10.0,1852
2023-04-04,Tirupati,10.0,1852
2023-04-05,Tirupati,10.0,1852
2023-04-06,Tirupati,10.0,1852
2023-04-07,Tirupati,10.0,1852
2023-04-08,Tirupati,10.0,1852
2023-04-09,Tirupati,10.0,1852
2023-04-10,Tirupati,10.0,1852
2023-04-11,Tirupati,10.0,1852
2023-04-12,Tirupati,10.0,1852
2023-04-13,Tirupati,10.0,1852
2023-04-14,Tirupati,10.0,1852
2023-04-15,Tirupati,10.0,1852
2023-04-16,Tirupati,10.0,1852
2023-04-17,Tirupati,10.0,1852
2023-04-18,Tirupati,10.0,1852
2023-04-19,Tirupati,10.0,1852
2023-04-20,Tirupati,10.0,1852
2023-04-21,Tirupati,10.0,1852
2023-04-22,Tirupati,10.0,1852
2023-04-23,Tirupati,10.0,1852
2023-04-24,Tirupati,10.0,1852
2023-04-25,Tirupati,10.0,1852
2023-04-26,Tirupati,10.0,1852
2023-04-27,Tirupati,10.0,1852
2023-04-28,Tirupati,10.0,1852
2023-04-29,Tirupati,10.0,1852
2023-04-30,Tirupati,10.0,1852
2023-05-01,Tirupati,10.0,1852
2023-05-02,Tirupati,10.0,1852
2023-05-03,Tirupati,10.0,1852
2023-05-04,Tirupati,10.0,1852
2023-05-05,Tirupati,10.0,1852
2023-05-06,Tirupati,10.0,1852
2023-05-07,Tirupati,10.0,1852
2023-05-08,Tirupati,10.0,1852
2023-05-09,Tirupati,10.0,1852
2023-05-10,Tirupati,10.0,1852
2023-05-11,Tirupati,10.0,1852
2023-05-12,Tirupati,10.0,1852
2023-05-13,Tirupati,10.0,1852
2023-05-14,Tirupati,10.0,1852
2023-05-15,Tirupati,10.0,1852
2023-05-16,Tirupati,10.0,1852
2023-05-17,Tirupati,10.0,1852
2023-05-18,Tirupati,10.0,1852
2023-05-19,Tirupati,10.0,1852
2023-05-20,Tirupati,10.0,1852
2023-05-21,Tirupati,10.0,1852
2023-05-22,Tirupati,10.0,1852
2023-05-23,Tirupati,10.0,1852
2023-05-24,Tirupati,10.0,1852
2023-05-25,Tirupati,10.0,1852
2023-05-26,Tirupati,10.0,1852
2023-05-27,Tirupati,10.0,1852
2023-05-28,Tirupati,10.0,1852
2023-05-29,Tirupati,10.0,1852
2023-05-30,Tirupati,10.0,1852
2023-05-31,Tirupati,10.0,1852
2023-06-01,Tirupati,11.72,1852
2023-06-02,Tirupati,12.38,1852
2023-06-03,Tirupati,14.17,1852
2023-06-04,Tirupati,16.19,1852
2023-06-05,Tirupati,17.86,1852
2023-06-06,Tirupati,18.9,1852
2023-06-07,Tirupati,19.46,1852
2023-06-08,Tirupati,20.2,1852
2023-06-09,Tirupati,21.94,1852
2023-06-10,Tirupati,24.31,1852
2023-06-11,Tirupati,25.22,1852
2023-06-12,Tirupati,27.19,1852
2023-06-13,Tirupati,29.43,1852
2023-06-14,Tirupati,30.97,1852
2023-06-15,Tirupati,32.81,1852
2023-06-16,Tirupati,34.94,1852
2023-06-17,Tirupati,35.96,1852
2023-06-18,Tirupati,37.05,1852
2023-06-19,Tirupati,37.55,1852
2023-06-20,Tirupati,39.98,1852
2023-06-21,Tirupati,42.32,1852
2023-06-22,Tirupati,44.34,1852
2023-06-23,Tirupati,45.0,1852
2023-06-24,Tirupati,46.4,1852
2023-06-25,Tirupati,47.1,1852
2023-06-26,Tirupati,47.63,1852
2023-06-27,Tirupati,49.37,1852
2023-06-28,Tirupati,51.79,1852
2023-06-29,Tirupati,54.09,1852
2023-06-30,Tirupati,55.99,1852
2023-07-01,Tirupati,56.68,1852
2023-07-02,Tirupati,57.73,1852
2023-07-03,Tirupati,58.87,1852
2023-07-04,Tirupati,60.89,1852
2023-07-05,Tirupati,63.0,1852
2023-07-06,Tirupati,64.27,1852
2023-07-07,Tirupati,65.61,1852
2023-07-08,Tirupati,66.19,1852
2023-07-09,Tirupati,67.27,1852
2023-07-10,Tirupati,68.68,1852
2023-07-11,Tirupati,69.41,1852
2023-07-12,Tirupati,70.82,1852
2023-07-13,Tirupati,73.02,1852
2023-07-14,Tirupati,74.68,1852
2023-07-15,Tirupati,75.34,1852
2023-07-16,Tirupati,76.23,1852
2023-07-17,Tirupati,77.68,1852
2023-07-18,Tirupati,78.9,1852
2023-07-19,Tirupati,80.12,1852
2023-07-20,Tirupati,81.67,1852
2023-07-21,Tirupati,83.34,1852
2023-07-22,Tirupati,85.44,1852
2023-07-23,Tirupati,86.62,1852
2023-07-24,Tirupati,88.73,1852
2023-07-25,Tirupati,89.91,1852
2023-07-26,Tirupati,90.52,1852
2023-07-27,Tirupati,92.13,1852
2023-07-28,Tirupati,93.8,1852
2023-07-29,Tirupati,96.17,1852
2023-07-30,Tirupati,98.12,1852
2023-07-31,Tirupati,100.0,1852
2023-08-01,Tirupati,100.0,1852
2023-08-02,Tirupati,100.0,1852
2023-08-03,Tirupati,100.0,1852
2023-08-04,Tirupati,100.0,1852
2023-08-05,Tirupati,100.0,1852
2023-08-06,Tirupati,100.0,1852
2023-08-07,Tirupati,100.0,1852
2023-08-08,Tirupati,100.0,1852
2023-08-09,Tirupati,100.0,1852
2023-08-10,Tirupati,100.0,1852
2023-08-11,Tirupati,100.0,1852
2023-08-12,Tirupati,100.0,1852
2023-08-13,Tirupati,100.0,1852
2023-08-14,Tirupati,100.0,1852
2023-08-15,Tirupati,100.0,1852
2023-08-16,Tirupati,100.0,1852
2023-08-17,Tirupati,100.0,1852
2023-08-18,Tirupati,100.0,1852
2023-08-19,Tirupati,100.0,1852
2023-08-20,Tirupati,100.0,1852
2023-08-21,Tirupati,100.0,1852
2023-08-22,Tirupati,100.0,1852
2023-08-23,Tirupati,100.0,1852
2023-08-24,Tirupati,100.0,1852
2023-08-25,Tirupati,100.0,1852
2023-08-26,Tirupati,100.0,1852
2023-08-27,Tirupati,100.0,1852
2023-08-28,Tirupati,100.0,1852
2023-08-29,Tirupati,100.0,1852
2023-08-30,Tirupati,100.0,1852
2023-08-31,Tirupati,100.0,1852
2023-09-01,Tirupati,100.0,1852
2023-09-02,Tirupati,100.0,1852
2023-09-03,Tirupati,100.0,1852
2023-09-04,Tirupati,100.0,1852
2023-09-05,Tirupati,100.0,1852
2023-09-06,Tirupati,100.0,1852
2023-09-07,Tirupati,100.0,1852
2023-09-08,Tirupati,100.0,1852
2023-09-09,Tirupati,100.0,1852
2023-09-10,Tirupati,100.0,1852
2023-09-11,Tirupati,100.0,1852
2023-09-12,Tirupati,100.0,1852
2023-09-13,Tirupati,100.0,1852
2023-09-14,Tirupati,100.0,1852
2023-09-15,Tirupati,100.0,1852
2023-09-16,Tirupati,100.0,1852
2023-09-17,Tirupati,100.0,1852
2023-09-18,Tirupati,100.0,1852
2023-09-19,Tirupati,100.0,1852
2023-09-20,Tirupati,100.0,1852
2023-09-21,Tirupati,100.0,1852
2023-09-22,Tirupati,100.0,1852
2023-09-23,Tirupati,100.0,1852
2023-09-24,Tirupati,100.0,1852
2023-09-25,Tirupati,100.0,1852
2023-09-26,Tirupati,100.0,1852
2023-09-27,Tirupati,100.0,1852
2023-09-28,Tirupati,100.0,1852
2023-09-29,Tirupati,100.0,1852
2023-09-30,Tirupati,100.0,1852
2023-10-01,Tirupati,99.48,1852
2023-10-02,Tirupati,98.87,1852
2023-10-03,Tirupati,98.69,1852
2023-10-04,Tirupati,98.18,1852
2023-10-05,Tirupati,97.61,1852
2023-10-06,Tirupati,97.37,1852
2023-10-07,Tirupati,96.65,1852
2023-10-08,Tirupati,96.42,1852
2023-10-09,Tirupati,96.1,1852
2023-10-10,Tirupati,95.56,1852
2023-10-11,Tirupati,95.02,1852
2023-10-12,Tirupati,94.43,1852
2023-10-13,Tirupati,94.25,1852
2023-10-14,Tirupati,93.55,1852
2023-10-15,Tirupati,93.08,1852
2023-10-16,Tirupati,92.65,1852
2023-10-17,Tirupati,91.86,1852
2023-10-18,Tirupati,91.25,1852
2023-10-19,Tirupati,91.06,1852
2023-10-20,Tirupati,90.43,1852
2023-10-21,Tirupati,90.27,1852
2023-10-22,Tirupati,90.15,1852
2023-10-23,Tirupati,89.76,1852
2023-10-24,Tirupati,88.97,1852
2023-10-25,Tirupati,88.75,1852
2023-10-26,Tirupati,88.18,1852
2023-10-27,Tirupati,87.95,1852
2023-10-28,Tirupati,87.35,1852
2023-10-29,Tirupati,86.89,1852
2023-10-30,Tirupati,86.32,1852
2023-10-31,Tirupati,86.08,1852
2023-11-01,Tirupati,85.45,1852
2023-11-02,Tirupati,84.66,1852
2023-11-03,Tirupati,84.09,1852
2023-11-04,Tirupati,83.65,1852
2023-11-05,Tirupati,82.9,1852
2023-11-06,Tirupati,82.79,1852
2023-11-07,Tirupati,82.18,1852
2023-11-08,Tirupati,81.45,1852
2023-11-09,Tirupati,81.31,1852
2023-11-10,Tirupati,80.9,1852
2023-11-11,Tirupati,80.65,1852
2023-11-12,Tirupati,80.16,1852
2023-11-13,Tirupati,79.6,1852
2023-11-14,Tirupati,79.29,1852
2023-11-15,Tirupati,78.87,1852
2023-11-16,Tirupati,78.57,1852
2023-11-17,Tirupati,78.21,1852
2023-11-18,Tirupati,78.0,1852
2023-11-19,Tirupati,77.28,1852
2023-11-20,Tirupati,77.18,1852
2023-11-21,Tirupati,76.46,1852
2023-11-22,Tirupati,75.96,1852
2023-11-23,Tirupati,75.63,1852
2023-11-24,Tirupati,75.02,1852
2023-11-25,Tirupati,74.56,1852
2023-11-26,Tirupati,74.11,1852
2023-11-27,Tirupati,73.94,1852
2023-11-28,Tirupati,73.56,1852
2023-11-29,Tirupati,73.3,1852
2023-11-30,Tirupati,73.18,1852
2023-12-01,Tirupati,72.83,1852
2023-12-02,Tirupati,72.67,1852
2023-12-03,Tirupati,72.39,1852
2023-12-04,Tirupati,72.23,1852
2023-12-05,Tirupati,72.05,1852
2023-12-06,Tirupati,71.82,1852
2023-12-07,Tirupati,71.02,1852
2023-12-08,Tirupati,70.91,1852
2023-12-09,Tirupati,70.37,1852
2023-12-10,Tirupati,70.17,1852
2023-12-11,Tirupati,69.42,1852
2023-12-12,Tirupati,69.26,1852
2023-12-13,Tirupati,68.49,1852
2023-12-14,Tirupati,67.96,1852
2023-12-15,Tirupati,67.86,1852
2023-12-16,Tirupati,67.14,1852
2023-12-17,Tirupati,66.67,1852
2023-12-18,Tirupati,66.39,1852
2023-12-19,Tirupati,65.75,1852
2023-12-20,Tirupati,65.0,1852
2023-12-21,Tirupati,64.56,1852
2023-12-22,Tirupati,64.24,1852
2023-12-23,Tirupati,63.59,1852
2023-12-24,Tirupati,63.01,1852
2023-12-25,Tirupati,62.29,1852
2023-12-26,Tirupati,61.7,1852
2023-12-27,Tirupati,61.43,1852
2023-12-28,Tirupati,60.68,1852
2023-12-29,Tirupati,60.51,1852
2023-12-30,Tirupati,60.22,1852
2023-12-31,Tirupati,59.76,1852
2023-01-01,Kakinada,39.18,1805
2023-01-02,Kakinada,38.59,1805
2023-01-03,Kakinada,38.35,1805
2023-01-04,Kakinada,38.0,1805
2023-01-05,Kakinada,37.82,1805
2023-01-06,Kakinada,37.28,1805
2023-01-07,Kakinada,37.1,1805
2023-01-08,Kakinada,36.31,1805
2023-01-09,Kakinada,35.66,1805
2023-01-10,Kakinada,35.29,1805
2023-01-11,Kakinada,34.78,1805
2023-01-12,Kakinada,34.05,1805
2023-01-13,Kakinada,33.56,1805
2023-01-14,Kakinada,33.34,1805
2023-01-15,Kakinada,32.97,1805
2023-01-16,Kakinada,32.28,1805
2023-01-17,Kakinada,31.73,1805
2023-01-18,Kakinada,31.17,1805
2023-01-19,Kakinada,30.47,1805
2023-01-20,Kakinada,29.74,1805
2023-01-21,Kakinada,29.0,1805
2023-01-22,Kakinada,28.83,1805
2023-01-23,Kakinada,28.35,1805
2023-01-24,Kakinada,27.73,1805
2023-01-25,Kakinada,27.1,1805
2023-01-26,Kakinada,26.58,1805
2023-01-27,Kakinada,26.36,1805
2023-01-28,Kakinada,25.7,1805
2023-01-29,Kakinada,25.1,1805
2023-01-30,Kakinada,24.94,1805
2023-01-31,Kakinada,24.51,1805
2023-02-01,Kakinada,24.29,1805
2023-02-02,Kakinada,23.96,1805
2023-02-03,Kakinada,23.84,1805
2023-02-04,Kakinada,23.46,1805
2023-02-05,Kakinada,22.98,1805
2023-02-06,Kakinada,22.44,1805
2023-02-07,Kakinada,21.88,1805
2023-02-08,Kakinada,21.19,1805
2023-02-09,Kakinada,20.94,1805
2023-02-10,Kakinada,20.76,1805
2023-02-11,Kakinada,20.06,1805
2023-02-12,Kakinada,19.85,1805
2023-02-13,Kakinada,19.07,1805
2023-02-14,Kakinada,18.38,1805
2023-02-15,Kakinada,17.93,1805
2023-02-16,Kakinada,17.14,1805
2023-02-17,Kakinada,16.98,1805
2023-02-18,Kakinada,16.66,1805
2023-02-19,Kakinada,16.12,1805
2023-02-20,Kakinada,15.77,1805
2023-02-21,Kakinada,15.02,1805
2023-02-22,Kakinada,14.88,1805
2023-02-23,Kakinada,14.39,1805
2023-02-24,Kakinada,13.88,1805
2023-02-25,Kakinada,13.32,1805
2023-02-26,Kakinada,13.04,1805
2023-02-27,Kakinada,12.69,1805
2023-02-28,Kakinada,12.0,1805
2023-03-01,Kakinada,11.76,1805
2023-03-02,Kakinada,11.08,1805
2023-03-03,Kakinada,10.59,1805
2023-03-04,Kakinada,10.0,1805
2023-03-05,Kakinada,10.0,1805
2023-03-06,Kakinada,10.0,1805
2023-03-07,Kakinada,10.0,1805
2023-03-08,Kakinada,10.0,1805
2023-03-09,Kakinada,10.0,1805
2023-03-10,Kakinada,10.0,1805
2023-03-11,Kakinada,10.0,1805
2023-03-12,Kakinada,10.0,1805
2023-03-13,Kakinada,10.0,1805
2023-03-14,Kakinada,10.0,1805
2023-03-15,Kakinada,10.0,1805
2023-03-16,Kakinada,10.0,1805
2023-03-17,Kakinada,10.0,1805
2023-03-18,Kakinada,10.0,1805
2023-03-19,Kakinada,10.0,1805
2023-03-20,Kakinada,10.0,1805
2023-03-21,Kakinada,10.0,1805
2023-03-22,Kakinada,10.0,1805
2023-03-23,Kakinada,10.0,1805
2023-03-24,Kakinada,10.0,1805
2023-03-25,Kakinada,10.0,1805
2023-03-26,Kakinada,10.0,1805
2023-03-27,Kakinada,10.0,1805
2023-03-28,Kakinada,10.0,1805
2023-03-29,Kakinada,10.0,1805
2023-03-30,Kakinada,10.0,1805
2023-03-31,Kakinada,10.0,1805
2023-04-01,Kakinada,10.0,1805
2023-04-02,Kakinada,10.0,1805
2023-04-03,Kakinada,10.0,1805
2023-04-04,Kakinada,10.0,1805
2023-04-05,Kakinada,10.0,1805
2023-04-06,Kakinada,10.0,1805
2023-04-07,Kakinada,10.0,1805
2023-04-08,Kakinada,10.0,1805
2023-04-09,Kakinada,10.0,1805
2023-04-10,Kakinada,10.0,1805
2023-04-11,Kakinada,10.0,1805
2023-04-12,Kakinada,10.0,1805
2023-04-13,Kakinada,10.0,1805
2023-04-14,Kakinada,10.0,1805
2023-04-15,Kakinada,10.0,1805
2023-04-16,Kakinada,10.0,1805
2023-04-17,Kakinada,10.0,1805
2023-04-18,Kakinada,10.0,1805
2023-04-19,Kakinada,10.0,1805
2023-04-20,Kakinada,10.0,1805
2023-04-21,Kakinada,10.0,1805
2023-04-22,Kakinada,10.0,1805
2023-04-23,Kakinada,10.0,1805
2023-04-24,Kakinada,10.0,1805
2023-04-25,Kakinada,10.0,1805
2023-04-26,Kakinada,10.0,1805
2023-04-27,Kakinada,10.0,1805
2023-04-28,Kakinada,10.0,1805
2023-04-29,Kakinada,10.0,1805
2023-04-30,Kakinada,10.0,1805
2023-05-01,Kakinada,10.0,1805
2023-05-02,Kakinada,10.0,1805
2023-05-03,Kakinada,10.0,1805
2023-05-04,Kakinada,10.0,1805
2023-05-05,Kakinada,10.0,1805
2023-05-06,Kakinada,10.0,1805
2023-05-07,Kakinada,10.0,1805
2023-05-08,Kakinada,10.0,1805
2023-05-09,Kakinada,10.0,1805
2023-05-10,Kakinada,10.0,1805
2023-05-11,Kakinada,10.0,1805
2023-05-12,Kakinada,10.0,1805
2023-05-13,Kakinada,10.0,1805
2023-05-14,Kakinada,10.0,1805
2023-05-15,Kakinada,10.0,1805
2023-05-16,Kakinada,10.0,1805
2023-05-17,Kakinada,10.0,1805
2023-05-18,Kakinada,10.0,1805
2023-05-19,Kakinada,10.0,1805
2023-05-20,Kakinada,10.0,1805
2023-05-21,Kakinada,10.0,1805
2023-05-22,Kakinada,10.0,1805
2023-05-23,Kakinada,10.0,1805
2023-05-24,Kakinada,10.0,1805
2023-05-25,Kakinada,10.0,1805
2023-05-26,Kakinada,10.0,1805
2023-05-27,Kakinada,10.0,1805
2023-05-28,Kakinada,10.0,1805
2023-05-29,Kakinada,10.0,1805
2023-05-30,Kakinada,10.0,1805
2023-05-31,Kakinada,10.0,1805
2023-06-01,Kakinada,11.18,1805
2023-06-02,Kakinada,13.55,1805
2023-06-03,Kakinada,15.87,1805
2023-06-04,Kakinada,16.79,1805
2023-06-05,Kakinada,17.37,1805
2023-06-06,Kakinada,19.35,1805
2023-06-07,Kakinada,21.51,1805
2023-06-08,Kakinada,23.94,1805
2023-06-09,Kakinada,26.22,1805
2023-06-10,Kakinada,27.92,1805
2023-06-11,Kakinada,29.48,1805
2023-06-12,Kakinada,30.04,1805
2023-06-13,Kakinada,31.03,1805
2023-06-14,Kakinada,32.45,1805
2023-06-15,Kakinada,34.21,1805
2023-06-16,Kakinada,35.82,1805
2023-06-17,Kakinada,37.81,1805
2023-06-18,Kakinada,38.87,1805
2023-06-19,Kakinada,40.5,1805
2023-06-20,Kakinada,41.17,1805
2023-06-21,Kakinada,42.5,1805
2023-06-22,Kakinada,44.5,1805
2023-06-23,Kakinada,46.39,1805
2023-06-24,Kakinada,48.87,1805
2023-06-25,Kakinada,49.93,1805
2023-06-26,Kakinada,51.42,1805
2023-06-27,Kakinada,52.58,1805
2023-06-28,Kakinada,53.96,1805
2023-06-29,Kakinada,56.18,1805
2023-06-30,Kakinada,58.05,1805
2023-07-01,Kakinada,60.31,1805
2023-07-02,Kakinada,61.22,1805
